# coding=utf-82018-07-24 15:18:20,037 Run.py run[line:42] INFO start run testcase...
2018-07-24 15:26:23,671 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,675 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.675716
2018-07-24 15:26:23,675 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,675 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,678 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.678716
2018-07-24 15:26:23,678 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,678 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,682 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.682717
2018-07-24 15:26:23,682 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,682 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,686 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.686717
2018-07-24 15:26:23,686 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,687 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,690 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.690717
2018-07-24 15:26:23,690 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,690 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,694 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.694717
2018-07-24 15:26:23,694 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,694 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,697 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.697717
2018-07-24 15:26:23,697 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,697 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,701 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.701718
2018-07-24 15:26:23,701 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,701 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,705 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.705718
2018-07-24 15:26:23,705 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,705 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,708 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.708718
2018-07-24 15:26:23,709 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,709 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,712 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.712718
2018-07-24 15:26:23,712 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,712 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,716 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.716719
2018-07-24 15:26:23,716 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,716 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,722 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.722719
2018-07-24 15:26:23,722 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,722 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,726 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.726719
2018-07-24 15:26:23,726 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,726 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,730 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.730719
2018-07-24 15:26:23,730 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,730 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,733 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.733719
2018-07-24 15:26:23,733 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,733 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,737 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.737720
2018-07-24 15:26:23,737 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,737 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,741 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.741720
2018-07-24 15:26:23,741 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,741 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,745 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.745720
2018-07-24 15:26:23,745 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,745 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,748 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.748720
2018-07-24 15:26:23,749 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,749 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,753 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.753721
2018-07-24 15:26:23,753 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,753 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,757 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.757721
2018-07-24 15:26:23,757 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,757 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,760 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.760721
2018-07-24 15:26:23,760 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,760 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,763 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.763721
2018-07-24 15:26:23,763 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,763 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,767 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.767721
2018-07-24 15:26:23,768 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,768 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,771 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.771722
2018-07-24 15:26:23,771 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,771 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,774 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.774722
2018-07-24 15:26:23,774 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,774 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,777 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.777722
2018-07-24 15:26:23,777 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,777 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,781 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.781722
2018-07-24 15:26:23,781 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,781 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,785 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.785722
2018-07-24 15:26:23,786 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,786 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,789 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.789723
2018-07-24 15:26:23,789 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,790 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,793 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.793723
2018-07-24 15:26:23,793 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,793 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,796 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.796723
2018-07-24 15:26:23,796 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,796 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,799 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.799723
2018-07-24 15:26:23,799 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,799 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,802 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.802723
2018-07-24 15:26:23,802 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,802 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,805 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.805724
2018-07-24 15:26:23,806 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,806 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,810 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.810724
2018-07-24 15:26:23,810 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,810 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,814 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.814724
2018-07-24 15:26:23,814 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,814 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,823 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.823725
2018-07-24 15:26:23,824 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,824 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,827 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.827725
2018-07-24 15:26:23,827 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,827 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,831 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.831725
2018-07-24 15:26:23,831 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,831 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,839 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.839726
2018-07-24 15:26:23,839 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,839 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,842 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.842726
2018-07-24 15:26:23,842 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,842 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,845 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.845726
2018-07-24 15:26:23,845 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,845 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,849 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.849726
2018-07-24 15:26:23,849 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,849 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,855 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.855726
2018-07-24 15:26:23,856 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,856 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,859 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.859727
2018-07-24 15:26:23,859 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,860 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,863 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.863727
2018-07-24 15:26:23,863 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,863 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,867 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.867727
2018-07-24 15:26:23,867 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,867 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,871 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.871727
2018-07-24 15:26:23,871 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,872 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,875 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.875728
2018-07-24 15:26:23,876 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,876 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,879 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.879728
2018-07-24 15:26:23,880 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,880 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,883 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.883728
2018-07-24 15:26:23,883 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,883 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,887 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.887728
2018-07-24 15:26:23,887 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,887 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,891 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.891729
2018-07-24 15:26:23,891 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,891 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,894 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.894729
2018-07-24 15:26:23,894 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,894 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,899 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.899729
2018-07-24 15:26:23,899 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,899 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,903 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.903729
2018-07-24 15:26:23,903 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,903 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,906 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.906729
2018-07-24 15:26:23,907 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,907 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,911 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.911730
2018-07-24 15:26:23,911 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,911 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,915 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.915730
2018-07-24 15:26:23,915 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,915 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,918 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.918730
2018-07-24 15:26:23,919 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,919 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,922 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.922730
2018-07-24 15:26:23,923 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,923 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,926 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.926731
2018-07-24 15:26:23,926 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,926 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,930 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.930731
2018-07-24 15:26:23,930 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,930 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,935 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.935731
2018-07-24 15:26:23,935 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,935 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,938 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.938731
2018-07-24 15:26:23,938 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,938 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,941 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.941731
2018-07-24 15:26:23,941 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,941 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,944 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.944732
2018-07-24 15:26:23,945 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,945 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,948 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.948732
2018-07-24 15:26:23,948 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,948 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,951 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.951732
2018-07-24 15:26:23,951 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,951 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,955 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.955732
2018-07-24 15:26:23,955 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,955 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,959 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.959732
2018-07-24 15:26:23,959 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,959 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,963 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.963733
2018-07-24 15:26:23,963 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,963 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,966 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.966733
2018-07-24 15:26:23,967 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,967 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,970 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.970733
2018-07-24 15:26:23,970 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,970 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,973 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.973733
2018-07-24 15:26:23,973 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,973 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,976 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.976733
2018-07-24 15:26:23,976 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,976 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,979 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.979734
2018-07-24 15:26:23,979 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,979 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,982 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.982734
2018-07-24 15:26:23,982 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,982 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,985 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.985734
2018-07-24 15:26:23,985 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,986 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,988 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.988734
2018-07-24 15:26:23,988 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,989 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:26:23,991 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:26:23.991734
2018-07-24 15:26:23,991 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:26:23,992 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
